model	ndcg@10	time_per_doc
200x100x100x50	0.34297577	1.05704e-05
200x100x100x50	0.8475057	1.1668400000000002e-05
200x100x100x50	0.85872626	3.7448000000000005e-05
200x100x100x50	0.23244654	1.0966e-05
200x100x100x50	0.22102925	8.17982e-06
200x100x100x50	0.7391908	1.30716e-05
200x100x100x50	0.5647655	9.96367e-06
200x100x100x50	0.60698706	1.1600200000000001e-05
200x100x100x50	0.4347915	8.99641e-06
200x100x100x50	0.6196154	1.06457e-05
200x100x100x50	0.21106046	1.06671e-05
200x100x100x50	0.49782172	1.3863399999999998e-05
200x100x100x50	0.64665115	9.27367e-06
200x100x100x50	0.7283499	1.30199e-05
200x100x100x50	0.6399822	9.38216e-06
200x100x100x50	0.3596624	1.03715e-05
200x100x100x50	0.4888264	1.03416e-05
200x100x100x50	0.6021289	1.07166e-05
200x100x100x50	0.66708237	9.47338e-06
200x100x100x50	0.51658857	1.0324199999999998e-05
200x100x100x50	0.39461276	1.2714300000000001e-05
200x100x100x50	0.7735637	9.599459999999999e-06
200x100x100x50	0.6636102	1.11808e-05
200x100x100x50	0.33677787	9.36696e-06
200x100x100x50	0.48052403	8.9714e-06
200x100x100x50	0.6366824	1.53558e-05
200x100x100x50	0.6083391	1.45637e-05
200x100x100x50	0.19095021	1.32468e-05
200x100x100x50	0.53289217	1.26996e-05
200x100x100x50	0.5517507	1.4300999999999999e-05
200x100x100x50	0.31376404	9.07806e-06
200x100x100x50	0.24555773	1.4950000000000001e-05
200x100x100x50	0.50400734	9.9818e-06
200x100x100x50	0.73563343	9.690729999999999e-06
200x100x100x50	0.261539	1.04626e-05
200x100x100x50	0.61761826	9.97187e-06
200x100x100x50	0.5149068	9.92476e-06
200x100x100x50	0.8796171	1.14534e-05
200x100x100x50	0.6674025	8.92372e-06
200x100x100x50	0.11017534	8.431889999999999e-06
200x100x100x50	0.5910359	1.6370800000000003e-05
200x100x100x50	0.12172374	1.36737e-05
200x100x100x50	0.8848365	1.15968e-05
200x100x100x50	0.7315933	1.0318400000000001e-05
200x100x100x50	0.53993076	1.00747e-05
200x100x100x50	0.0	9.76026e-06
200x100x100x50	0.48692676	1.0778300000000001e-05
200x100x100x50	0.44150278	1.06486e-05
200x100x100x50	0.4459827	1.28753e-05
200x100x100x50	0.4712151	9.49503e-06
200x100x100x50	0.2473508	1.00329e-05
200x100x100x50	0.448304	1.02055e-05
200x100x100x50	0.5826377	8.45093e-06
200x100x100x50	0.02442768	1.10944e-05
200x100x100x50	0.3348514	9.21873e-06
200x100x100x50	0.5288672	1.54675e-05
200x100x100x50	0.6185405	1.17558e-05
200x100x100x50	0.06290393	1.0841099999999999e-05
200x100x100x50	0.34331638	9.422660000000001e-06
200x100x100x50	0.58251584	8.21544e-06
200x100x100x50	0.84083843	1.01014e-05
200x100x100x50	0.60991234	1.76648e-05
200x100x100x50	0.25611943	9.68493e-06
200x100x100x50	0.62141436	1.1625600000000001e-05
200x100x100x50	0.24738732	9.215989999999999e-06
200x100x100x50	0.301619	1.0320700000000001e-05
200x100x100x50	0.55477875	1.05095e-05
200x100x100x50	0.89009374	9.11735e-06
200x100x100x50	0.4317339	8.744140000000001e-06
200x100x100x50	0.8094838	4.9257e-05
200x100x100x50	0.53940994	8.555779999999999e-06
200x100x100x50	0.81460977	1.34731e-05
200x100x100x50	0.59787107	1.1591100000000002e-05
200x100x100x50	0.43629527	8.5425e-06
200x100x100x50	0.36855456	1.10788e-05
200x100x100x50	0.28324005	8.740560000000001e-06
200x100x100x50	0.7683833	1.32815e-05
200x100x100x50	0.55006546	1.48831e-05
200x100x100x50	0.5998561	1.3592e-05
200x100x100x50	0.30193233	1.1197600000000001e-05
200x100x100x50	0.51360095	9.36198e-06
200x100x100x50	0.46333903	8.96856e-06
200x100x100x50	0.911828	1.0585e-05
200x100x100x50	0.5051269	8.57757e-06
200x100x100x50	0.51970875	1.2565200000000001e-05
200x100x100x50	0.65710115	1.13362e-05
200x100x100x50	0.8514865	9.32974e-06
200x100x100x50	0.44608018	1.1514e-05
200x100x100x50	0.52590555	9.474089999999999e-06
200x100x100x50	0.46156824	1.60982e-05
200x100x100x50	1.0	1.4580800000000001e-05
200x100x100x50	0.66904575	1.09086e-05
200x100x100x50	0.5167525	1.13316e-05
200x100x100x50	0.68623275	1.2456e-05
200x100x100x50	0.674172	1.06252e-05
200x100x100x50	0.60855913	1.25469e-05
200x100x100x50	0.6095955	9.92194e-06
200x100x100x50	0.45900536	9.79417e-06
200x100x100x50	0.648611	8.661900000000001e-06
200x100x100x50	0.7129713	1.1000399999999999e-05
200x100x100x50	0.8221549	1.09273e-05
200x100x100x50	0.73371726	1.04463e-05
200x100x100x50	0.64666003	1.0581100000000001e-05
200x100x100x50	0.80241907	1.13429e-05
200x100x100x50	0.27418703	8.8465e-06
200x100x100x50	0.57397234	1.41601e-05
200x100x100x50	0.81373215	1.3514e-05
200x100x100x50	0.6016339	1.0415700000000001e-05
200x100x100x50	0.66730696	1.48063e-05
200x100x100x50	0.6515458	1.17716e-05
200x100x100x50	0.4878487	1.09965e-05
200x100x100x50	0.8178595	1.1674199999999999e-05
200x100x100x50	0.44346592	1.08571e-05
200x100x100x50	0.1719416	8.75176e-06
200x100x100x50	0.04584482	9.96049e-06
200x100x100x50	0.39254123	9.34311e-06
200x100x100x50	0.6153311	8.321969999999999e-06
200x100x100x50	0.725911	8.38376e-06
200x100x100x50	0.17250146	1.2655700000000001e-05
200x100x100x50	0.724058	1.29223e-05
200x100x100x50	0.69055074	8.75214e-06
200x100x100x50	0.42000157	9.06246e-06
200x100x100x50	0.54764426	9.91819e-06
200x100x100x50	0.3696221	1.17836e-05
200x100x100x50	0.5581478	9.33886e-06
200x100x100x50	0.8054286	1.23485e-05
200x100x100x50	0.38148028	8.28457e-06
200x100x100x50	0.49485993	9.28862e-06
200x100x100x50	0.39891365	1.0547599999999999e-05
200x100x100x50	0.49823835	1.0861e-05
200x100x100x50	0.36671817	1.1549100000000001e-05
200x100x100x50	0.16584036	8.43066e-06
200x100x100x50	0.6410458	1.00886e-05
200x100x100x50	0.22619927	1.01272e-05
200x100x100x50	0.5128599	1.00896e-05
200x100x100x50	0.49447703	1.0992699999999999e-05
200x100x100x50	0.4832444	1.03419e-05
200x100x100x50	0.541877	9.26169e-06
200x100x100x50	0.60575056	8.36942e-06
200x100x100x50	0.76687425	1.34761e-05
200x100x100x50	0.5624434	9.83497e-06
200x100x100x50	0.2966382	1.0356099999999999e-05
200x100x100x50	0.53078926	1.0245200000000001e-05
200x100x100x50	0.6992148	8.32657e-06
200x100x100x50	0.49975887	9.87855e-06
200x100x100x50	0.32900655	1.18892e-05
200x100x100x50	0.23685664	8.62817e-06
200x100x100x50	0.0	8.36738e-06
200x100x100x50	0.63073415	1.19475e-05
200x100x100x50	0.4477137	9.28428e-06
